P.136_P.136/EARLY VOTE_136/11/00_3.0,,EARLY VOTE,P.136,TANGGA BATU,P.136/EARLY VOTE,EARLY VOTE,136/11/00,UNDI AWAL ,SEKOLAH KEBANGSAAN KEM TERENDAK II,3.0,547
P.136_P.136/EARLY VOTE_136/11/00_4.0,,EARLY VOTE,P.136,TANGGA BATU,P.136/EARLY VOTE,EARLY VOTE,136/11/00,UNDI AWAL ,SEKOLAH KEBANGSAAN KEM TERENDAK II,4.0,538
P.136_P.136/EARLY VOTE_136/11/00_5.0,,EARLY VOTE,P.136,TANGGA BATU,P.136/EARLY VOTE,EARLY VOTE,136/11/00,UNDI AWAL ,SEKOLAH KEBANGSAAN KEM TERENDAK II,5.0,471
P.136_P.136/EARLY VOTE_136/11/00_6.0,,EARLY VOTE,P.136,TANGGA BATU,P.136/EARLY VOTE,EARLY VOTE,136/11/00,UNDI AWAL ,SEKOLAH KEBANGSAAN KEM TERENDAK II,6.0,468
P.136_P.136/EARLY VOTE_136/11/00_1.0,,EARLY VOTE,P.136,TANGGA BATU,P.136/EARLY VOTE,EARLY VOTE,136/11/00,UNDI AWAL ,SEKOLAH MENENGAH KEBANGSAAN KEM TERENDAK,1.0,330
P.136_P.136/EARLY VOTE_136/11/00_2.0,,EARLY VOTE,P.136,TANGGA BATU,P.136/EARLY VOTE,EARLY VOTE,136/11/00,UNDI AWAL ,SEKOLAH MENENGAH KEBANGSAAN KEM TERENDAK,2.0,316
P.136_P.136/EARLY VOTE_136/11/00_3.0,,EARLY VOTE,P.136,TANGGA BATU,P.136/EARLY VOTE,EARLY VOTE,136/11/00,UNDI AWAL ,SEKOLAH MENENGAH KEBANGSAAN KEM TERENDAK,3.0,322
P.136_P.136/EARLY VOTE_136/11/00_4.0,,EARLY VOTE,P.136,TANGGA BATU,P.136/EARLY VOTE,EARLY VOTE,136/11/00,UNDI AWAL ,SEKOLAH MENENGAH KEBANGSAAN KEM TERENDAK,4.0,309
P.136_P.136/EARLY VOTE_136/11/00_5.0,,EARLY VOTE,P.136,TANGGA BATU,P.136/EARLY VOTE,EARLY VOTE,136/11/00,UNDI AWAL ,SEKOLAH MENENGAH KEBANGSAAN KEM TERENDAK,5.0,331
P.136_P.136/EARLY VOTE_136/11/00_6.0,,EARLY VOTE,P.136,TANGGA BATU,P.136/EARLY VOTE,EARLY VOTE,136/11/00,UNDI AWAL ,SEKOLAH MENENGAH KEBANGSAAN KEM TERENDAK,6.0,371
P.136_P.136/EARLY VOTE_136/11/00_7.0,,EARLY VOTE,P.136,TANGGA BATU,P.136/EARLY VOTE,EARLY VOTE,136/11/00,UNDI AWAL ,SEKOLAH MENENGAH KEBANGSAAN KEM TERENDAK,7.0,420
P.136_P.136/EARLY VOTE_136/11/00_1.0,,EARLY VOTE,P.136,TANGGA BATU,P.136/EARLY VOTE,EARLY VOTE,136/11/00,UNDI AWAL ,DEWAN BORHAN,1.0,359
P.136_P.136/EARLY VOTE_136/11/00_2.0,,EARLY VOTE,P.136,TANGGA BATU,P.136/EARLY VOTE,EARLY VOTE,136/11/00,UNDI AWAL ,DEWAN BORHAN,2.0,373
P.136_P.136/EARLY VOTE_136/11/00_3.0,,EARLY VOTE,P.136,TANGGA BATU,P.136/EARLY VOTE,EARLY VOTE,136/11/00,UNDI AWAL ,DEWAN BORHAN,3.0,378
P.136_P.136/EARLY VOTE_136/11/00_4.0,,EARLY VOTE,P.136,TANGGA BATU,P.136/EARLY VOTE,EARLY VOTE,136/11/00,UNDI AWAL ,DEWAN BORHAN,4.0,347
P.136_P.136/EARLY VOTE_136/12/00_1.0,,EARLY VOTE,P.136,TANGGA BATU,P.136/EARLY VOTE,EARLY VOTE,136/12/00,UNDI AWAL ,BILIK TAKLIMAT BALAI POLIS TANJUNG KLING,1.0,10
P.136_P.136/EARLY VOTE_136/13/00_1.0,,EARLY VOTE,P.136,TANGGA BATU,P.136/EARLY VOTE,EARLY VOTE,136/13/00,UNDI AWAL ,BILIK TAKLIMAT BALAI POLIS TANJUNG MINYAK,1.0,25
P.136_P.136/EARLY VOTE_136/14/00_1.0,,EARLY VOTE,P.136,TANGGA BATU,P.136/EARLY VOTE,EARLY VOTE,136/14/00,UNDI AWAL ,BILIK TAKLIMAT BALAI POLIS BATANG TIGA,1.0,15
P.136_N.11_136/11/01_1.0,,NORMAL VOTE,P.136,TANGGA BATU,N.11,SUNGAI UDANG,136/11/01,BUKIT TERENDAK ,SEKOLAH JENIS KEBANGSAAN (CINA) SUNGAI UDANG,1.0,283
P.136_N.11_136/11/01_2.0,,NORMAL VOTE,P.136,TANGGA BATU,N.11,SUNGAI UDANG,136/11/01,BUKIT TERENDAK ,SEKOLAH JENIS KEBANGSAAN (CINA) SUNGAI UDANG,2.0,579
P.136_N.11_136/11/01_3.0,,NORMAL VOTE,P.136,TANGGA BATU,N.11,SUNGAI UDANG,136/11/01,BUKIT TERENDAK ,SEKOLAH JENIS KEBANGSAAN (CINA) SUNGAI UDANG,3.0,547
P.136_N.11_136/11/01_4.0,,NORMAL VOTE,P.136,TANGGA BATU,N.11,SUNGAI UDANG,136/11/01,BUKIT TERENDAK ,SEKOLAH JENIS KEBANGSAAN (CINA) SUNGAI UDANG,4.0,503
P.136_N.11_136/11/01_5.0,,NORMAL VOTE,P.136,TANGGA BATU,N.11,SUNGAI UDANG,136/11/01,BUKIT TERENDAK ,SEKOLAH JENIS KEBANGSAAN (CINA) SUNGAI UDANG,5.0,506
P.136_N.11_136/11/01_6.0,,NORMAL VOTE,P.136,TANGGA BATU,N.11,SUNGAI UDANG,136/11/01,BUKIT TERENDAK ,SEKOLAH JENIS KEBANGSAAN (CINA) SUNGAI UDANG,6.0,506
P.136_N.11_136/11/01_7.0,,NORMAL VOTE,P.136,TANGGA BATU,N.11,SUNGAI UDANG,136/11/01,BUKIT TERENDAK ,SEKOLAH JENIS KEBANGSAAN (CINA) SUNGAI UDANG,7.0,497
P.136_N.11_136/11/02_1.0,,NORMAL VOTE,P.136,TANGGA BATU,N.11,SUNGAI UDANG,136/11/02,PEKAN SUNGAI UDANG ,SEKOLAH KEBANGSAAN SUNGAI UDANG,1.0,280
P.136_N.11_136/11/02_2.0,,NORMAL VOTE,P.136,TANGGA BATU,N.11,SUNGAI UDANG,136/11/02,PEKAN SUNGAI UDANG ,SEKOLAH KEBANGSAAN SUNGAI UDANG,2.0,529
P.136_N.11_136/11/02_3.0,,NORMAL VOTE,P.136,TANGGA BATU,N.11,SUNGAI UDANG,136/11/02,PEKAN SUNGAI UDANG ,SEKOLAH KEBANGSAAN SUNGAI UDANG,3.0,501
P.136_N.11_136/11/03_1.0,,NORMAL VOTE,P.136,TANGGA BATU,N.11,SUNGAI UDANG,136/11/03,PAYA RUMPUT JAYA ,SEK REN AGAMA (JAIM) AN-NURIAH,1.0,304
P.136_N.11_136/11/03_2.0,,NORMAL VOTE,P.136,TANGGA BATU,N.11,SUNGAI UDANG,136/11/03,PAYA RUMPUT JAYA ,SEK REN AGAMA (JAIM) AN-NURIAH,2.0,556
P.136_N.11_136/11/03_3.0,,NORMAL VOTE,P.136,TANGGA BATU,N.11,SUNGAI UDANG,136/11/03,PAYA RUMPUT JAYA ,SEK REN AGAMA (JAIM) AN-NURIAH,3.0,539
P.136_N.11_136/11/04_1.0,,NORMAL VOTE,P.136,TANGGA BATU,N.11,SUNGAI UDANG,136/11/04,BERTAM HULU ,SEKOLAH KEBANGSAAN BERTAM HULU,1.0,297
P.136_N.11_136/11/04_2.0,,NORMAL VOTE,P.136,TANGGA BATU,N.11,SUNGAI UDANG,136/11/04,BERTAM HULU ,SEKOLAH KEBANGSAAN BERTAM HULU,2.0,601
P.136_N.11_136/11/04_3.0,,NORMAL VOTE,P.136,TANGGA BATU,N.11,SUNGAI UDANG,136/11/04,BERTAM HULU ,SEKOLAH KEBANGSAAN BERTAM HULU,3.0,575
P.136_N.11_136/11/04_4.0,,NORMAL VOTE,P.136,TANGGA BATU,N.11,SUNGAI UDANG,136/11/04,BERTAM HULU ,SEKOLAH KEBANGSAAN BERTAM HULU,4.0,546
P.136_N.11_136/11/04_5.0,,NORMAL VOTE,P.136,TANGGA BATU,N.11,SUNGAI UDANG,136/11/04,BERTAM HULU ,SEKOLAH KEBANGSAAN BERTAM HULU,5.0,515
P.136_N.12_136/12/01_1.0,,NORMAL VOTE,P.136,TANGGA BATU,N.12,PANTAI KUNDOR,136/12/01,AYER SALAK ,SEKOLAH JENIS KEBANGSAAN (CINA) ST. MARY,1.0,297
P.136_N.12_136/12/01_2.0,,NORMAL VOTE,P.136,TANGGA BATU,N.12,PANTAI KUNDOR,136/12/01,AYER SALAK ,SEKOLAH JENIS KEBANGSAAN (CINA) ST. MARY,2.0,457
P.136_N.12_136/12/02_1.0,,NORMAL VOTE,P.136,TANGGA BATU,N.12,PANTAI KUNDOR,136/12/02,PAYA LUBOH ,SEKOLAH KEBANGSAAN TANGGA BATU,1.0,292
P.136_N.12_136/12/02_2.0,,NORMAL VOTE,P.136,TANGGA BATU,N.12,PANTAI KUNDOR,136/12/02,PAYA LUBOH ,SEKOLAH KEBANGSAAN TANGGA BATU,2.0,487
P.136_N.12_136/12/02_3.0,,NORMAL VOTE,P.136,TANGGA BATU,N.12,PANTAI KUNDOR,136/12/02,PAYA LUBOH ,SEKOLAH KEBANGSAAN TANGGA BATU,3.0,459
P.136_N.12_136/12/02_4.0,,NORMAL VOTE,P.136,TANGGA BATU,N.12,PANTAI KUNDOR,136/12/02,PAYA LUBOH ,SEKOLAH KEBANGSAAN TANGGA BATU,4.0,411
P.136_N.12_136/12/02_5.0,,NORMAL VOTE,P.136,TANGGA BATU,N.12,PANTAI KUNDOR,136/12/02,PAYA LUBOH ,SEKOLAH KEBANGSAAN TANGGA BATU,5.0,437
P.136_N.12_136/12/03_1.0,,NORMAL VOTE,P.136,TANGGA BATU,N.12,PANTAI KUNDOR,136/12/03,PANTAI PUTERI ,SEKOLAH KEBANGSAAN PANTAI KUNDOR,1.0,262
P.136_N.12_136/12/03_2.0,,NORMAL VOTE,P.136,TANGGA BATU,N.12,PANTAI KUNDOR,136/12/03,PANTAI PUTERI ,SEKOLAH KEBANGSAAN PANTAI KUNDOR,2.0,556
P.136_N.12_136/12/03_3.0,,NORMAL VOTE,P.136,TANGGA BATU,N.12,PANTAI KUNDOR,136/12/03,PANTAI PUTERI ,SEKOLAH KEBANGSAAN PANTAI KUNDOR,3.0,538
P.136_N.12_136/12/03_4.0,,NORMAL VOTE,P.136,TANGGA BATU,N.12,PANTAI KUNDOR,136/12/03,PANTAI PUTERI ,SEKOLAH KEBANGSAAN PANTAI KUNDOR,4.0,509
P.136_N.12_136/12/03_5.0,,NORMAL VOTE,P.136,TANGGA BATU,N.12,PANTAI KUNDOR,136/12/03,PANTAI PUTERI ,SEKOLAH KEBANGSAAN PANTAI KUNDOR,5.0,477
P.136_N.12_136/12/03_6.0,,NORMAL VOTE,P.136,TANGGA BATU,N.12,PANTAI KUNDOR,136/12/03,PANTAI PUTERI ,SEKOLAH KEBANGSAAN PANTAI KUNDOR,6.0,479
P.136_N.12_136/12/04_1.0,,NORMAL VOTE,P.136,TANGGA BATU,N.12,PANTAI KUNDOR,136/12/04,KAMPUNG GELAM ,SEKOLAH KEBANGSAAN KAMPONG GELAM,1.0,280
P.136_N.12_136/12/04_2.0,,NORMAL VOTE,P.136,TANGGA BATU,N.12,PANTAI KUNDOR,136/12/04,KAMPUNG GELAM ,SEKOLAH KEBANGSAAN KAMPONG GELAM,2.0,525
P.136_N.12_136/12/04_3.0,,NORMAL VOTE,P.136,TANGGA BATU,N.12,PANTAI KUNDOR,136/12/04,KAMPUNG GELAM ,SEKOLAH KEBANGSAAN KAMPONG GELAM,3.0,498
P.136_N.12_136/12/04_4.0,,NORMAL VOTE,P.136,TANGGA BATU,N.12,PANTAI KUNDOR,136/12/04,KAMPUNG GELAM ,SEKOLAH KEBANGSAAN KAMPONG GELAM,4.0,467
P.136_N.12_136/12/04_5.0,,NORMAL VOTE,P.136,TANGGA BATU,N.12,PANTAI KUNDOR,136/12/04,KAMPUNG GELAM ,SEKOLAH KEBANGSAAN KAMPONG GELAM,5.0,460
P.136_N.12_136/12/04_6.0,,NORMAL VOTE,P.136,TANGGA BATU,N.12,PANTAI KUNDOR,136/12/04,KAMPUNG GELAM ,SEKOLAH KEBANGSAAN KAMPONG GELAM,6.0,473
P.136_N.12_136/12/05_1.0,,NORMAL VOTE,P.136,TANGGA BATU,N.12,PANTAI KUNDOR,136/12/05,PENGKALAN PERIGI ,SEK REN AGAMA ISLAM PENGKALAN PERIGI,1.0,280
P.136_N.12_136/12/05_2.0,,NORMAL VOTE,P.136,TANGGA BATU,N.12,PANTAI KUNDOR,136/12/05,PENGKALAN PERIGI ,SEK REN AGAMA ISLAM PENGKALAN PERIGI,2.0,457
P.136_N.12_136/12/05_3.0,,NORMAL VOTE,P.136,TANGGA BATU,N.12,PANTAI KUNDOR,136/12/05,PENGKALAN PERIGI ,SEK REN AGAMA ISLAM PENGKALAN PERIGI,3.0,421
P.136_N.12_136/12/05_4.0,,NORMAL VOTE,P.136,TANGGA BATU,N.12,PANTAI KUNDOR,136/12/05,PENGKALAN PERIGI ,SEK REN AGAMA ISLAM PENGKALAN PERIGI,4.0,393
P.136_N.12_136/12/06_1.0,,NORMAL VOTE,P.136,TANGGA BATU,N.12,PANTAI KUNDOR,136/12/06,PENGKALAN LANJUT ,SEKOLAH JENIS KEBANGSAAN (CINA) EK TE,1.0,297
P.136_N.12_136/12/06_2.0,,NORMAL VOTE,P.136,TANGGA BATU,N.12,PANTAI KUNDOR,136/12/06,PENGKALAN LANJUT ,SEKOLAH JENIS KEBANGSAAN (CINA) EK TE,2.0,548
P.136_N.12_136/12/07_1.0,,NORMAL VOTE,P.136,TANGGA BATU,N.12,PANTAI KUNDOR,136/12/07,SUNGAI LEREH ,SEKOLAH KEBANGSAAN LEREH,1.0,247
P.136_N.12_136/12/07_2.0,,NORMAL VOTE,P.136,TANGGA BATU,N.12,PANTAI KUNDOR,136/12/07,SUNGAI LEREH ,SEKOLAH KEBANGSAAN LEREH,2.0,454
P.136_N.12_136/12/07_3.0,,NORMAL VOTE,P.136,TANGGA BATU,N.12,PANTAI KUNDOR,136/12/07,SUNGAI LEREH ,SEKOLAH KEBANGSAAN LEREH,3.0,455
P.136_N.12_136/12/07_4.0,,NORMAL VOTE,P.136,TANGGA BATU,N.12,PANTAI KUNDOR,136/12/07,SUNGAI LEREH ,SEKOLAH KEBANGSAAN LEREH,4.0,428
P.136_N.12_136/12/07_5.0,,NORMAL VOTE,P.136,TANGGA BATU,N.12,PANTAI KUNDOR,136/12/07,SUNGAI LEREH ,SEKOLAH KEBANGSAAN LEREH,5.0,420
P.136_N.13_136/13/01_1.0,,NORMAL VOTE,P.136,TANGGA BATU,N.13,PAYA RUMPUT,136/13/01,HUJONG PADANG ,SEKOLAH KEBANGSAAN PAYA RUMPUT,1.0,265
P.136_N.13_136/13/01_2.0,,NORMAL VOTE,P.136,TANGGA BATU,N.13,PAYA RUMPUT,136/13/01,HUJONG PADANG ,SEKOLAH KEBANGSAAN PAYA RUMPUT,2.0,645
P.136_N.13_136/13/01_3.0,,NORMAL VOTE,P.136,TANGGA BATU,N.13,PAYA RUMPUT,136/13/01,HUJONG PADANG ,SEKOLAH KEBANGSAAN PAYA RUMPUT,3.0,635
P.136_N.13_136/13/01_4.0,,NORMAL VOTE,P.136,TANGGA BATU,N.13,PAYA RUMPUT,136/13/01,HUJONG PADANG ,SEKOLAH KEBANGSAAN PAYA RUMPUT,4.0,634
P.136_N.13_136/13/01_5.0,,NORMAL VOTE,P.136,TANGGA BATU,N.13,PAYA RUMPUT,136/13/01,HUJONG PADANG ,SEKOLAH KEBANGSAAN PAYA RUMPUT,5.0,602
P.136_N.13_136/13/01_6.0,,NORMAL VOTE,P.136,TANGGA BATU,N.13,PAYA RUMPUT,136/13/01,HUJONG PADANG ,SEKOLAH KEBANGSAAN PAYA RUMPUT,6.0,601
P.136_N.13_136/13/01_7.0,,NORMAL VOTE,P.136,TANGGA BATU,N.13,PAYA RUMPUT,136/13/01,HUJONG PADANG ,SEKOLAH KEBANGSAAN PAYA RUMPUT,7.0,592
P.136_N.13_136/13/02_1.0,,NORMAL VOTE,P.136,TANGGA BATU,N.13,PAYA RUMPUT,136/13/02,KERUBONG ,SEKOLAH KEBANGSAAN KERUBONG,1.0,286
P.136_N.13_136/13/02_2.0,,NORMAL VOTE,P.136,TANGGA BATU,N.13,PAYA RUMPUT,136/13/02,KERUBONG ,SEKOLAH KEBANGSAAN KERUBONG,2.0,654
P.136_N.13_136/13/02_3.0,,NORMAL VOTE,P.136,TANGGA BATU,N.13,PAYA RUMPUT,136/13/02,KERUBONG ,SEKOLAH KEBANGSAAN KERUBONG,3.0,656
P.136_N.13_136/13/02_4.0,,NORMAL VOTE,P.136,TANGGA BATU,N.13,PAYA RUMPUT,136/13/02,KERUBONG ,SEKOLAH KEBANGSAAN KERUBONG,4.0,651
P.136_N.13_136/13/02_5.0,,NORMAL VOTE,P.136,TANGGA BATU,N.13,PAYA RUMPUT,136/13/02,KERUBONG ,SEKOLAH KEBANGSAAN KERUBONG,5.0,643
P.136_N.13_136/13/02_6.0,,NORMAL VOTE,P.136,TANGGA BATU,N.13,PAYA RUMPUT,136/13/02,KERUBONG ,SEKOLAH KEBANGSAAN KERUBONG,6.0,641
P.136_N.13_136/13/02_7.0,,NORMAL VOTE,P.136,TANGGA BATU,N.13,PAYA RUMPUT,136/13/02,KERUBONG ,SEKOLAH KEBANGSAAN KERUBONG,7.0,592
P.136_N.13_136/13/02_8.0,,NORMAL VOTE,P.136,TANGGA BATU,N.13,PAYA RUMPUT,136/13/02,KERUBONG ,SEKOLAH KEBANGSAAN KERUBONG,8.0,594
P.136_N.13_136/13/02_9.0,,NORMAL VOTE,P.136,TANGGA BATU,N.13,PAYA RUMPUT,136/13/02,KERUBONG ,SEKOLAH KEBANGSAAN KERUBONG,9.0,588
P.136_N.13_136/13/02_10.0,,NORMAL VOTE,P.136,TANGGA BATU,N.13,PAYA RUMPUT,136/13/02,KERUBONG ,SEKOLAH KEBANGSAAN KERUBONG,10.0,581
P.136_N.13_136/13/03_1.0,,NORMAL VOTE,P.136,TANGGA BATU,N.13,PAYA RUMPUT,136/13/03,PANTAI CHENG ,SEKOLAH KEBANGSAAN CHENG,1.0,286
P.136_N.13_136/13/03_2.0,,NORMAL VOTE,P.136,TANGGA BATU,N.13,PAYA RUMPUT,136/13/03,PANTAI CHENG ,SEKOLAH KEBANGSAAN CHENG,2.0,515
P.136_N.13_136/13/03_3.0,,NORMAL VOTE,P.136,TANGGA BATU,N.13,PAYA RUMPUT,136/13/03,PANTAI CHENG ,SEKOLAH KEBANGSAAN CHENG,3.0,508
P.136_N.13_136/13/03_4.0,,NORMAL VOTE,P.136,TANGGA BATU,N.13,PAYA RUMPUT,136/13/03,PANTAI CHENG ,SEKOLAH KEBANGSAAN CHENG,4.0,491
P.136_N.13_136/13/03_5.0,,NORMAL VOTE,P.136,TANGGA BATU,N.13,PAYA RUMPUT,136/13/03,PANTAI CHENG ,SEKOLAH KEBANGSAAN CHENG,5.0,470
P.136_N.13_136/13/04_1.0,,NORMAL VOTE,P.136,TANGGA BATU,N.13,PAYA RUMPUT,136/13/04,CHENG PERDANA ,SEKOLAH KEBANGSAAN TANJUNG MINYAK,1.0,307
P.136_N.13_136/13/04_2.0,,NORMAL VOTE,P.136,TANGGA BATU,N.13,PAYA RUMPUT,136/13/04,CHENG PERDANA ,SEKOLAH KEBANGSAAN TANJUNG MINYAK,2.0,561
P.136_N.13_136/13/04_3.0,,NORMAL VOTE,P.136,TANGGA BATU,N.13,PAYA RUMPUT,136/13/04,CHENG PERDANA ,SEKOLAH KEBANGSAAN TANJUNG MINYAK,3.0,521
P.136_N.13_136/13/04_4.0,,NORMAL VOTE,P.136,TANGGA BATU,N.13,PAYA RUMPUT,136/13/04,CHENG PERDANA ,SEKOLAH KEBANGSAAN TANJUNG MINYAK,4.0,498
P.136_N.13_136/13/04_5.0,,NORMAL VOTE,P.136,TANGGA BATU,N.13,PAYA RUMPUT,136/13/04,CHENG PERDANA ,SEKOLAH KEBANGSAAN TANJUNG MINYAK,5.0,514
P.136_N.13_136/13/05_1.0,,NORMAL VOTE,P.136,TANGGA BATU,N.13,PAYA RUMPUT,136/13/05,CHENG ,SEKOLAH MENENGAH KEBANGSAAN TUN HAJI ABDUL MALEK,1.0,291
P.136_N.13_136/13/05_2.0,,NORMAL VOTE,P.136,TANGGA BATU,N.13,PAYA RUMPUT,136/13/05,CHENG ,SEKOLAH MENENGAH KEBANGSAAN TUN HAJI ABDUL MALEK,2.0,564
P.136_N.13_136/13/05_3.0,,NORMAL VOTE,P.136,TANGGA BATU,N.13,PAYA RUMPUT,136/13/05,CHENG ,SEKOLAH MENENGAH KEBANGSAAN TUN HAJI ABDUL MALEK,3.0,531
P.136_N.13_136/13/05_4.0,,NORMAL VOTE,P.136,TANGGA BATU,N.13,PAYA RUMPUT,136/13/05,CHENG ,SEKOLAH MENENGAH KEBANGSAAN TUN HAJI ABDUL MALEK,4.0,520
P.136_N.13_136/13/05_5.0,,NORMAL VOTE,P.136,TANGGA BATU,N.13,PAYA RUMPUT,136/13/05,CHENG ,SEKOLAH MENENGAH KEBANGSAAN TUN HAJI ABDUL MALEK,5.0,504
P.136_N.13_136/13/06_1.0,,NORMAL VOTE,P.136,TANGGA BATU,N.13,PAYA RUMPUT,136/13/06,TANJUNG MINYAK ,SEKOLAH KEBANGSAAN TANJUNG MINYAK 2,1.0,294
P.136_N.13_136/13/06_2.0,,NORMAL VOTE,P.136,TANGGA BATU,N.13,PAYA RUMPUT,136/13/06,TANJUNG MINYAK ,SEKOLAH KEBANGSAAN TANJUNG MINYAK 2,2.0,628
P.136_N.13_136/13/06_3.0,,NORMAL VOTE,P.136,TANGGA BATU,N.13,PAYA RUMPUT,136/13/06,TANJUNG MINYAK ,SEKOLAH KEBANGSAAN TANJUNG MINYAK 2,3.0,634
P.136_N.13_136/13/06_4.0,,NORMAL VOTE,P.136,TANGGA BATU,N.13,PAYA RUMPUT,136/13/06,TANJUNG MINYAK ,SEKOLAH KEBANGSAAN TANJUNG MINYAK 2,4.0,618
P.136_N.13_136/13/06_5.0,,NORMAL VOTE,P.136,TANGGA BATU,N.13,PAYA RUMPUT,136/13/06,TANJUNG MINYAK ,SEKOLAH KEBANGSAAN TANJUNG MINYAK 2,5.0,589
P.136_N.13_136/13/06_6.0,,NORMAL VOTE,P.136,TANGGA BATU,N.13,PAYA RUMPUT,136/13/06,TANJUNG MINYAK ,SEKOLAH KEBANGSAAN TANJUNG MINYAK 2,6.0,561
P.136_N.13_136/13/06_7.0,,NORMAL VOTE,P.136,TANGGA BATU,N.13,PAYA RUMPUT,136/13/06,TANJUNG MINYAK ,SEKOLAH KEBANGSAAN TANJUNG MINYAK 2,7.0,540
P.136_N.13_136/13/06_8.0,,NORMAL VOTE,P.136,TANGGA BATU,N.13,PAYA RUMPUT,136/13/06,TANJUNG MINYAK ,SEKOLAH KEBANGSAAN TANJUNG MINYAK 2,8.0,565
P.136_N.14_136/14/01_1.0,,NORMAL VOTE,P.136,TANGGA BATU,N.14,KELEBANG,136/14/01,SEBERANG GAJAH ,SEKOLAH KEBANGSAAN TAMAN BUKIT RAMBAI,1.0,306
P.136_N.14_136/14/01_2.0,,NORMAL VOTE,P.136,TANGGA BATU,N.14,KELEBANG,136/14/01,SEBERANG GAJAH ,SEKOLAH KEBANGSAAN TAMAN BUKIT RAMBAI,2.0,570
P.136_N.14_136/14/01_3.0,,NORMAL VOTE,P.136,TANGGA BATU,N.14,KELEBANG,136/14/01,SEBERANG GAJAH ,SEKOLAH KEBANGSAAN TAMAN BUKIT RAMBAI,3.0,537
P.136_N.14_136/14/01_4.0,,NORMAL VOTE,P.136,TANGGA BATU,N.14,KELEBANG,136/14/01,SEBERANG GAJAH ,SEKOLAH KEBANGSAAN TAMAN BUKIT RAMBAI,4.0,523
P.136_N.14_136/14/01_5.0,,NORMAL VOTE,P.136,TANGGA BATU,N.14,KELEBANG,136/14/01,SEBERANG GAJAH ,SEKOLAH KEBANGSAAN TAMAN BUKIT RAMBAI,5.0,501
P.136_N.14_136/14/01_6.0,,NORMAL VOTE,P.136,TANGGA BATU,N.14,KELEBANG,136/14/01,SEBERANG GAJAH ,SEKOLAH KEBANGSAAN TAMAN BUKIT RAMBAI,6.0,496
P.136_N.14_136/14/01_7.0,,NORMAL VOTE,P.136,TANGGA BATU,N.14,KELEBANG,136/14/01,SEBERANG GAJAH ,SEKOLAH KEBANGSAAN TAMAN BUKIT RAMBAI,7.0,478
P.136_N.14_136/14/02_1.0,,NORMAL VOTE,P.136,TANGGA BATU,N.14,KELEBANG,136/14/02,BUKIT RAMBAI ,SEKOLAH KEBANGSAAN BUKIT RAMBAI,1.0,266
P.136_N.14_136/14/02_2.0,,NORMAL VOTE,P.136,TANGGA BATU,N.14,KELEBANG,136/14/02,BUKIT RAMBAI ,SEKOLAH KEBANGSAAN BUKIT RAMBAI,2.0,564
P.136_N.14_136/14/02_3.0,,NORMAL VOTE,P.136,TANGGA BATU,N.14,KELEBANG,136/14/02,BUKIT RAMBAI ,SEKOLAH KEBANGSAAN BUKIT RAMBAI,3.0,554
P.136_N.14_136/14/02_4.0,,NORMAL VOTE,P.136,TANGGA BATU,N.14,KELEBANG,136/14/02,BUKIT RAMBAI ,SEKOLAH KEBANGSAAN BUKIT RAMBAI,4.0,558
P.136_N.14_136/14/02_5.0,,NORMAL VOTE,P.136,TANGGA BATU,N.14,KELEBANG,136/14/02,BUKIT RAMBAI ,SEKOLAH KEBANGSAAN BUKIT RAMBAI,5.0,521
P.136_N.14_136/14/02_6.0,,NORMAL VOTE,P.136,TANGGA BATU,N.14,KELEBANG,136/14/02,BUKIT RAMBAI ,SEKOLAH KEBANGSAAN BUKIT RAMBAI,6.0,509
P.136_N.14_136/14/02_7.0,,NORMAL VOTE,P.136,TANGGA BATU,N.14,KELEBANG,136/14/02,BUKIT RAMBAI ,SEKOLAH KEBANGSAAN BUKIT RAMBAI,7.0,488
P.136_N.14_136/14/02_8.0,,NORMAL VOTE,P.136,TANGGA BATU,N.14,KELEBANG,136/14/02,BUKIT RAMBAI ,SEKOLAH KEBANGSAAN BUKIT RAMBAI,8.0,464
P.136_N.14_136/14/03_1.0,,NORMAL VOTE,P.136,TANGGA BATU,N.14,KELEBANG,136/14/03,KAMPUNG PINANG ,SEKOLAH MENENGAH KEBANGSAAN KLEBANG BESAR,1.0,268
P.136_N.14_136/14/03_2.0,,NORMAL VOTE,P.136,TANGGA BATU,N.14,KELEBANG,136/14/03,KAMPUNG PINANG ,SEKOLAH MENENGAH KEBANGSAAN KLEBANG BESAR,2.0,542
P.136_N.14_136/14/03_3.0,,NORMAL VOTE,P.136,TANGGA BATU,N.14,KELEBANG,136/14/03,KAMPUNG PINANG ,SEKOLAH MENENGAH KEBANGSAAN KLEBANG BESAR,3.0,534
P.136_N.14_136/14/03_4.0,,NORMAL VOTE,P.136,TANGGA BATU,N.14,KELEBANG,136/14/03,KAMPUNG PINANG ,SEKOLAH MENENGAH KEBANGSAAN KLEBANG BESAR,4.0,499
P.136_N.14_136/14/03_5.0,,NORMAL VOTE,P.136,TANGGA BATU,N.14,KELEBANG,136/14/03,KAMPUNG PINANG ,SEKOLAH MENENGAH KEBANGSAAN KLEBANG BESAR,5.0,491
P.136_N.14_136/14/03_6.0,,NORMAL VOTE,P.136,TANGGA BATU,N.14,KELEBANG,136/14/03,KAMPUNG PINANG ,SEKOLAH MENENGAH KEBANGSAAN KLEBANG BESAR,6.0,481
